user_id,label
55441,4
55445,1
55451,0
55456,4
55457,0
55458,0
55460,0
55467,4
55468,4
55469,0
55474,0
55476,0
55489,0
55501,1
55502,0
55504,0
55511,0
55513,0
55517,2
55522,0
55526,0
55527,0
55531,2
55537,0
55542,0
55543,2
55547,0
55553,0
55560,0
55564,0
55568,0
55574,1
55576,2
55577,0
55579,0
55580,2
55593,0
55595,0
55596,0
55603,0
55607,0
55615,0
55621,0
55623,0
55624,2
55626,0
55630,0
55633,0
55636,0
55639,0
55641,0
55648,0
55649,2
55650,0
55655,2
55657,0
55662,0
55663,0
55664,2
55666,0
55667,0
55668,2
55672,0
55673,2
55678,2
55685,0
55687,0
55689,1
55690,2
55691,4
55693,4
55695,0
55703,0
55711,2
55713,0
55715,0
55718,2
55725,0
55727,2
55731,0
55741,2
55746,0
55747,0
55751,2
55754,2
55768,0
55775,0
55777,0
55781,0
55790,0
55793,0
55794,4
55795,0
55800,4
55806,0
55809,0
55812,0
55827,0
55831,0
55835,4
55849,0
55855,0
55856,0
55857,0
55864,0
55866,4
55879,0
55898,0
55906,2
55914,4
55927,2
55935,4
55936,0
55938,0
55940,0
55948,0
55950,2
55952,0
55973,0
55979,0
55983,0
55986,4
55989,0
55991,0
55997,0
55998,0
56007,0
56014,0
56022,2
56023,0
56033,0
56040,1
56045,0
56046,0
56047,0
56048,0
56053,0
56055,0
56064,2
56066,0
56076,2
56080,2
56081,0
56082,2
56087,0
56096,1
56100,0
56103,0
56105,2
56106,2
56110,4
56119,0
56125,0
56132,0
56133,3
56140,2
56149,0
56154,4
56155,0
56162,2
56180,0
56191,0
56202,0
56203,4
56210,2
56212,2
56214,0
56218,1
56220,2
56221,4
56229,0
56234,0
56237,0
56240,2
56241,2
56251,0
56261,3
56269,0
56270,0
56271,0
56274,0
56279,3
56283,0
56285,2
56293,2
56294,0
56296,4
56316,0
56318,0
56325,0
56330,0
56331,0
56337,0
56339,0
56342,0
56350,0
56359,2
56365,0
56367,1
56378,0
56383,0
56384,0
56385,0
56387,0
56389,0
56391,0
56401,0
56405,2
56406,1
56408,0
56409,2
56412,2
56422,0
56425,0
56429,0
56434,0
56438,0
56440,4
56443,0
56463,2
56474,4
56482,1
56487,2
56491,0
56498,0
56499,0
56506,4
56510,0
56516,2
56521,0
56525,0
56547,0
56550,2
56556,2
56565,2
56566,0
56573,0
56578,0
56584,0
56587,0
56590,4
56603,0
56604,0
56605,0
56613,0
56617,0
56620,0
56627,0
56630,0
56633,3
56638,4
56639,0
56641,0
56644,3
56652,0
56657,0
56665,2
56669,0
56670,0
56671,0
56672,0
56679,0
56689,0
56695,0
56696,0
56697,4
56698,0
56711,0
56715,0
56717,2
56719,4
56744,4
56745,2
56747,0
56748,0
56749,0
56750,0
56756,0
56767,0
56768,0
56775,0
56784,4
56791,0
56793,0
56799,0
56801,0
56820,0
56825,0
56827,0
56833,0
56835,0
56843,2
56852,0
56856,0
56857,4
56866,0
56867,0
56869,0
56871,0
56878,2
56879,0
56886,0
56888,1
56889,2
56892,0
56897,0
56899,0
56903,2
56905,2
56906,0
56907,0
56917,2
56919,0
56923,0
56926,0
56931,0
56967,0
56972,0
56979,0
56986,0
56988,0
56990,4
56992,0
56995,0
57009,4
57011,2
57013,0
57016,0
57017,0
57027,0
57032,0
57034,0
57036,0
57040,4
57045,2
57051,0
57064,1
57071,0
57077,0
57081,0
57096,0
57097,0
57109,0
57111,0
57112,0
57113,0
57117,4
57123,0
57128,2
57130,0
57134,0
57153,0
57158,0
57160,0
57161,0
57170,3
57177,2
57185,0
57189,0
57192,0
57202,2
57226,0
57229,0
57233,3
57238,0
57245,0
57252,0
57256,0
57261,0
57266,0
57267,0
57268,0
57269,2
57275,0
57281,0
57287,4
57294,0
57299,0
57306,0
57315,0
57335,4
57343,0
57352,2
57354,0
57355,0
57358,2
57362,2
57364,0
57367,3
57374,4
57376,2
57380,0
57384,4
57399,0
57400,0
57407,0
57421,2
57459,0
57460,4
57469,0
57483,1
57493,0
57494,0
57506,0
57512,2
57518,0
57522,0
57523,0
57526,0
57530,4
57545,0
57546,2
57558,0
57559,3
57560,0
57561,0
57567,0
57573,2
57576,1
57585,2
57593,0
57599,0
57601,0
57609,2
57613,2
57617,0
57621,0
57622,1
57624,2
57641,2
57645,0
57657,2
57658,4
57671,0
57674,0
57689,0
57697,2
57698,0
57701,0
57702,0
57704,2
57711,1
57712,0
57718,2
57720,0
57728,0
57733,0
57753,0
57757,0
57758,0
57761,0
57764,0
57765,0
57767,0
57771,0
57793,0
57797,0
57800,2
57806,2
57808,0
57812,3
57822,0
57827,1
57829,4
57838,0
57844,4
57851,2
57856,0
57863,2
57866,0
57876,0
57877,0
57897,0
57908,0
57913,4
57919,0
57922,4
57931,0
57938,0
57939,3
57941,4
57951,0
57954,0
57955,2
57957,4
57958,2
57961,0
57967,2
57969,0
57980,0
57983,0
57984,0
57987,4
57996,0
57997,0
57998,0
57999,2
58002,4
58004,4
58005,4
58009,0
58015,0
58023,0
58038,2
58040,0
58043,0
58050,0
58053,2
58061,0
58077,0
58090,0
58091,0
58096,0
58097,0
58101,0
58110,0
58112,2
58122,0
58123,3
58130,0
58136,2
58144,4
58146,2
58149,0
58155,0
58157,0
58158,0
58160,0
58161,0
58174,0
58177,0
58184,0
58191,0
58192,4
58201,0
58213,0
58218,0
58225,2
58226,4
58245,0
58247,0
58260,4
58264,0
58268,0
58278,0
58281,2
58282,0
58283,2
58285,2
58295,0
58297,0
58299,4
58310,0
58311,2
58313,2
58324,0
58325,4
58326,0
58328,0
58368,4
58374,0
58375,2
58379,2
58381,0
58386,0
58399,0
58406,0
58408,0
58409,1
58416,0
58418,0
58426,3
58429,2
58441,0
58449,2
58451,3
58454,2
58455,0
58463,4
58465,0
58485,0
58491,0
58498,0
58507,2
58511,4
58517,0
58538,0
58540,0
58541,0
58545,2
58546,0
58562,2
58565,2
58566,4
58568,2
58580,0
58587,4
58589,2
58590,2
58596,0
58610,1
58615,0
58617,0
58618,0
58629,2
58633,2
58637,0
58642,0
58645,0
58653,0
58654,0
58662,4
58666,2
58668,2
58671,0
58679,0
58685,0
58697,1
58698,0
58700,4
58707,4
58708,0
58716,0
58718,0
58728,0
58737,0
58739,0
58756,2
58759,0
58772,0
58779,4
58788,2
58791,0
58796,0
58798,0
58799,0
58803,0
58811,0
58812,0
58818,4
58820,0
58825,4
58839,0
58843,0
58853,0
58858,0
58866,0
58871,0
58877,0
58881,0
58885,4
58887,0
58892,0
58897,0
58899,0
58917,0
58919,1
58936,0
58937,3
58947,4
58948,0
58950,4
58962,4
58965,2
58971,0
58973,2
58974,0
58979,0
58992,0
58996,0
59001,4
59004,0
59015,0
59021,0
59028,0
59031,0
59032,1
59033,0
59037,3
59041,0
59049,2
59052,0
59055,0
59056,0
59057,1
59062,0
59074,0
59078,2
59086,0
59095,0
59098,0
59106,4
59107,0
59112,0
59114,3
59115,0
59123,2
59130,0
59133,0
59134,4
59135,0
59137,4
59138,0
59139,0
59140,2
59148,2
59161,0
59162,4
59167,0
59173,4
59175,0
59180,0
59182,0
59186,0
59190,0
59191,0
59200,0
59205,2
59209,0
59211,0
59215,0
59216,0
59219,0
59221,0
59224,0
59225,0
59238,0
59245,0
59248,0
59251,0
59252,0
59253,0
59257,0
59263,1
59269,0
59272,0
59278,0
59285,2
59292,0
59295,2
59296,0
59309,0
59323,0
59325,2
59328,2
59333,0
59336,0
59337,0
59341,0
59351,0
59357,0
59361,0
59364,2
59365,0
59367,1
59375,4
59378,0
59384,0
59388,0
59398,0
59399,2
59403,0
59404,2
59406,2
59408,0
59410,0
59411,0
59412,1
59416,0
59417,0
59421,2
59422,2
59434,3
59436,3
59442,0
59443,0
59453,2
59454,4
59458,0
59465,0
59466,0
59471,0
59478,0
59490,0
59497,0
59498,0
59500,2
59509,2
59510,0
59519,0
59520,0
59525,2
59530,0
59531,0
59535,0
59539,3
59542,0
59545,0
59562,4
59564,4
59569,0
59574,4
59576,0
59577,0
59578,0
59584,0
59585,0
59604,0
59608,2
59609,0
59610,0
59613,0
59621,0
59625,4
59631,0
59632,0
59651,0
59661,0
59667,0
59669,0
59675,2
59682,0
59692,0
59709,0
59712,0
59723,0
59742,0
59744,0
59746,0
59748,2
59755,0
59773,0
59782,0
59786,0
59789,0
59792,0
59796,0
59801,0
59807,4
59810,2
59818,2
59819,4
59820,0
59827,0
59830,0
59835,0
59837,2
59838,0
59847,3
59851,0
59856,2
59859,0
59877,0
59878,0
59880,1
59881,0
59882,0
59883,0
59890,0
59892,0
59893,0
59898,0
59900,0
59902,0
59904,4
59913,0
59916,0
59923,2
59927,4
59940,0
59951,2
59955,0
59959,0
59965,0
59967,4
59974,0
59975,2
59979,4
59982,0
59990,0
59998,4
60001,2
60003,0
60004,4
60016,0
60018,0
60019,4
60033,0
60040,2
60042,2
60046,0
60047,0
60049,0
60051,0
60052,0
60053,0
60062,0
60067,0
60073,0
60078,0
60082,0
60086,0
60090,2
60115,4
60120,2
60122,2
60126,0
60132,2
60136,2
60143,2
60149,4
60150,4
60151,0
60172,0
60175,0
60181,2
60184,4
60197,0
60202,4
60203,0
60206,4
60208,1
60210,0
60219,0
60231,0
60235,4
60245,1
60248,4
60258,0
60259,2
60261,4
60262,0
60272,0
60275,2
60292,3
60296,3
60297,0
60299,0
60302,0
60303,0
60324,0
60329,4
60332,3
60336,4
60340,0
60341,0
60349,0
60351,0
60358,0
60361,0
60368,0
60379,0
60380,0
60389,4
60394,4
60396,0
60401,2
60404,0
60406,4
60407,0
60417,0
60421,2
60425,0
60428,0
60430,0
60432,0
60435,0
60437,2
60461,0
60474,2
60478,0
60481,1
60495,0
60501,0
60502,0
60505,0
60508,3
60509,0
60517,3
60519,0
60527,0
60536,0
60541,2
60543,0
60544,2
60548,0
60550,0
60553,0
60554,2
60555,0
60558,0
60561,2
60562,0
60563,0
60564,0
60566,0
60567,0
60568,0
60569,0
60590,0
60595,2
60603,0
60604,0
60614,0
60616,2
60624,2
60627,4
60628,0
60637,4
60642,0
60650,2
60671,0
60675,0
60687,0
60693,3
60694,2
60706,4
60707,2
60708,4
60711,3
60715,0
60716,0
60723,4
60725,4
60727,0
60734,0
60741,4
60747,0
60748,0
60749,0
60750,0
60751,2
60763,0
60764,0
60769,4
60770,0
60773,3
60777,2
60778,1
60791,0
60793,4
60800,2
60806,4
60807,0
60810,0
60816,2
60818,0
60821,0
60822,0
60828,0
60831,0
60839,0
60842,0
60859,2
60863,0
60873,0
60884,0
60889,0
60891,0
60896,4
60932,0
60935,0
60939,1
60941,0
60943,0
60945,3
60947,4
60951,2
60954,0
60955,4
60956,2
60966,4
60969,0
60970,0
60982,0
60984,0
60995,0
60999,0
61000,0
61005,0
61010,0
61011,2
61012,4
61015,0
61023,0
61034,0
61043,2
61046,0
61049,4
61065,0
61078,0
61079,0
61084,2
61085,0
61086,0
61097,0
61101,0
61105,2
61124,0
61129,0
61134,0
61138,2
61140,4
61148,2
61159,0
61160,0
61164,2
61170,0
61172,0
61174,0
61175,0
61188,4
61194,0
61198,0
61202,2
61207,4
61215,0
61216,0
61220,0
61221,1
61236,0
61245,4
61248,0
61250,0
61253,0
61255,0
61263,0
61264,0
61265,2
61266,0
61271,3
61275,0
61278,0
61282,0
61292,0
61293,0
61306,0
61311,0
61313,2
61321,2
61324,0
61354,0
61365,0
61367,2
61387,0
61389,0
61395,0
61396,2
61399,0
61400,0
61408,0
61409,0
61414,0
61416,2
61419,0
61421,4
61425,2
61426,0
61434,1
61437,0
61438,0
61442,0
61451,0
61454,0
61460,4
61464,0
61473,4
61476,0
61479,0
61481,0
61494,2
61495,4
61498,0
61500,0
61501,1
61502,2
61509,0
61516,0
61520,2
61522,2
61526,2
61530,4
61534,0
61542,0
61543,0
61549,4
61552,0
61556,0
61559,0
61578,2
61581,0
61582,0
61595,0
61597,0
61600,4
61603,0
61607,2
61613,0
61618,2
61620,0
61628,0
61639,0
61648,0
61651,0
61652,0
61655,0
61656,0
61675,2
61684,0
61685,0
61687,4
61690,0
61692,0
61695,0
61699,4
61707,3
61710,0
61719,0
61738,0
61747,0
61748,2
61749,0
61770,0
61771,0
61775,4
61777,1
61795,0
61796,3
61797,4
61799,0
61800,4
61813,2
61823,0
61868,2
61874,2
61879,0
61880,0
61881,0
61884,0
61895,0
61899,2
61912,0
61915,0
61919,2
61920,0
61939,0
61940,2
61945,0
61946,4
61947,4
61948,0
61951,2
61956,2
61962,0
61965,0
61971,0
61990,0
62000,2
62006,0
62007,0
62017,1
62019,0
62020,3
62023,0
62045,3
62052,0
62064,3
62067,0
62069,0
62072,0
62084,2
62087,2
62089,0
62094,4
62111,0
62119,0
62131,0
62133,0
62139,0
62144,0
62146,0
62151,2
62157,0
62158,0
62162,0
62175,0
62187,0
62190,0
62191,2
62202,0
62205,4
62207,2
62211,2
62233,0
62235,2
62239,0
62244,0
62245,0
62249,0
62253,0
62260,2
62269,2
62274,0
62282,0
62283,0
62287,2
62289,0
62291,0
62295,2
62299,2
62301,0
62308,0
62313,4
62320,0
62325,2
62326,0
62329,0
62331,0
62334,0
62340,0
62351,0
62354,0
62355,0
62371,0
62387,0
62388,3
62399,0
62408,0
62416,4
62427,0
62439,0
62443,1
62450,4
62453,0
62458,2
62461,0
62488,2
62495,2
62505,4
62508,0
62518,0
62523,3
62525,4
62532,4
62538,2
62541,0
62544,0
62549,0
62551,0
62556,0
62558,0
62564,0
62565,0
62568,0
62573,2
62574,0
62580,0
62587,0
62588,0
62595,0
62609,0
62610,0
62615,0
62629,3
62637,0
62638,2
62645,0
62647,0
62649,0
62663,0
62667,3
62669,4
62672,0
62678,0
62681,2
62686,0
62688,0
62689,0
62690,3
62696,0
62713,2
62718,0
62722,0
62723,0
62724,1
62725,2
62729,0
62732,2
62736,0
62738,2
62742,2
62743,0
62745,0
62747,4
62765,0
62772,0
62775,0
62783,0
62790,0
62791,0
62792,0
62812,3
62814,0
62815,0
62822,0
62824,1
62830,0
62834,0
62835,0
62837,0
62838,0
62846,4
62848,0
62861,0
62866,4
62868,0
62870,2
62871,4
62873,2
62876,0
62877,0
62878,0
62883,4
62887,4
62890,0
62893,2
62912,0
62914,2
62917,0
62942,0
62945,0
62950,0
62955,0
62969,0
62971,2
62975,0
62985,0
62988,4
62990,0
62998,0
62999,2
63000,0
63001,0
63013,2
63014,0
63019,0
63023,0
63028,0
63029,4
63030,0
63031,0
63044,0
63050,0
63053,0
63054,2
63055,0
63056,0
63072,2
63073,2
63074,4
63075,0
63077,0
63078,0
63079,0
63106,2
63108,0
63113,0
63114,4
63118,0
63122,0
63123,0
63139,0
63140,0
63144,0
63149,4
63162,0
63171,0
63177,0
63189,0
63190,0
63192,3
63193,2
63198,2
63210,0
63212,2
63216,0
63220,0
63225,0
63226,2
63227,2
63232,0
63236,0
63238,1
63244,0
63246,4
63248,0
63260,4
63261,4
63266,0
63271,0
63288,0
63294,3
63298,0
63303,0
63305,2
63306,0
63308,0
63309,3
63316,0
63322,0
63339,4
63350,4
63355,0
63359,4
63368,0
63384,0
63385,0
63386,0
63388,0
63391,2
63409,0
63414,2
63415,0
63420,0
63423,2
63426,2
63428,0
63432,0
63446,0
63454,0
63458,2
63463,0
63466,2
63471,0
63492,2
63496,0
63503,0
63507,3
63525,2
63554,0
63559,0
63577,0
63581,2
63586,4
63592,2
63594,0
63596,0
63609,0
63628,2
63633,2
63642,2
63652,0
63654,0
63659,0
63667,0
63678,2
63683,0
63686,0
63687,0
63688,0
63693,0
63697,2
63701,3
63702,0
63707,0
63712,0
63718,0
63722,0
63724,0
63725,0
63726,0
63734,0
63746,2
63747,0
63749,3
63751,0
63759,2
63760,0
63765,2
63771,3
63772,1
63776,0
63777,0
63784,2
63785,0
63789,2
63790,4
63793,0
63799,0
63802,2
63805,0
63808,0
63810,4
63812,4
63816,2
63821,0
63833,0
63834,0
63844,0
63849,1
63862,0
63864,1
63866,0
63869,2
63871,0
63885,0
63891,0
63894,2
63895,4
63903,0
63910,3
63914,0
63916,0
63917,0
63921,0
63929,0
63932,0
63935,0
63941,0
63942,2
63944,3
63946,2
63952,4
63953,2
63955,0
63959,0
63962,0
63979,4
63980,2
63981,0
63989,4
63992,0
63994,0
64002,3
64003,0
64008,4
64016,0
64023,0
64027,0
64028,0
64037,0
64047,4
64052,0
64057,4
64059,0
64061,0
64064,0
64075,0
64080,0
64082,0
64086,0
64092,0
64094,4
64099,0
64105,0
64110,0
64112,0
64118,0
64121,0
64128,4
64134,0
64139,0
64142,0
64147,0
64148,0
64162,2
64170,0
64194,0
64197,0
64199,0
64202,0
64205,4
64213,2
64219,0
64220,0
64223,4
64225,2
64226,0
64227,0
64231,3
64234,0
64238,0
64243,2
64248,0
64250,0
64257,0
64258,2
64267,4
64275,3
64286,0
64289,2
64300,2
64302,2
64305,1
64317,0
64320,0
64331,2
64336,0
64337,0
64343,0
64358,2
64366,0
64368,0
64371,4
64372,0
64375,0
64384,0
64392,0
64405,2
64410,4
64413,4
64420,0
64422,0
64438,2
64442,0
64455,2
64463,0
64474,2
64475,4
64478,0
64503,0
64509,0
64512,0
64515,0
64517,3
64519,0
64522,2
64531,0
64542,2
64546,0
64549,0
64556,0
64558,0
64559,0
64570,0
64588,3
64589,1
64590,0
64593,0
64600,2
64606,4
64609,3
64611,0
64622,0
64623,0
64624,0
64637,0
64638,0
64644,0
64657,0
64668,0
64672,0
64677,4
64680,2
64681,0
64689,0
64691,0
64706,0
64711,0
64714,0
64718,0
64719,2
64738,0
64749,1
64752,4
64753,0
64758,0
64761,0
64767,0
64771,0
64775,4
64790,0
64791,4
64792,3
64794,4
64808,2
64811,0
64812,0
64829,0
64833,0
64839,2
64840,2
64841,1
64842,0
64843,0
64851,0
64852,0
64856,4
64859,2
64861,3
64865,0
64868,0
64873,0
64876,0
64886,0
64895,3
64906,0
64918,0
64922,0
64923,0
64932,0
64937,0
64938,0
64939,0
64942,0
64943,2
64953,0
64954,0
64955,0
64958,2
64962,0
64966,0
64971,0
64981,0
64988,0
64989,1
64994,0
65003,0
65009,0
65010,4
65024,0
65027,0
65031,4
65034,4
65037,0
65038,0
65039,4
65043,0
65047,0
65065,0
65070,2
65072,0
65078,0
65079,0
65088,2
65095,2
65112,0
65116,0
65127,0
65129,0
65133,0
65141,0
65145,0
65146,0
65149,0
65153,0
65154,4
65157,0
65161,0
65162,0
65166,4
65176,0
65180,4
65186,0
65188,0
65191,0
65195,1
65196,4
65217,1
65220,0
65226,2
65228,0
65231,0
65240,2
65241,0
65242,0
65243,0
65248,1
65255,0
65267,1
65271,2
65278,0
65279,0
65280,0
65287,0
65289,0
65293,4
65295,0
65300,0
65306,2
65310,0
65313,2
65320,0
65321,2
65322,2
65325,3
65341,0
65350,0
65359,0
65360,0
65368,0
65369,1
65383,0
65385,0
65389,2
65391,0
65401,2
65402,2
65413,0
65418,2
65425,2
65430,0
65435,0
65438,0
65460,0
65461,2
65463,2
65466,0
65470,0
65473,0
65476,0
65481,0
65487,0
65489,0
65492,0
65495,2
65498,0
65499,0
65502,0
65507,0
65532,0
65533,2
65538,0
65543,2
65548,4
65561,0
65563,3
65572,0
65585,0
65592,0
65593,0
65597,0
65603,4
65610,0
65612,4
65618,0
65620,0
65621,0
65625,0
65629,3
65640,0
65645,0
65652,0
65659,2
65661,0
65662,0
65665,0
65666,0
65676,4
65694,2
65702,0
65708,0
65709,0
65711,2
65723,4
65725,2
65730,0
65734,2
65744,2
65757,0
65760,0
65761,2
65764,2
65765,1
65767,2
65777,0
65780,1
65781,2
65785,0
65787,0
65791,0
65794,0
65798,0
65800,4
65807,0
65820,0
65825,0
65827,4
65835,2
65838,0
65841,0
65842,0
65843,0
65853,0
65866,4
65871,0
65886,3
65888,0
65897,2
65900,4
65908,4
65918,0
65920,0
65927,0
65931,0
65933,1
65943,0
65945,0
65950,4
65956,2
65957,0
65959,4
65970,2
65971,0
65974,0
65979,0
65987,2
65990,0
65992,2
65996,0
66005,0
66012,0
66017,0
66019,0
66024,0
66031,4
66041,0
66046,4
66054,2
66056,0
66058,0
66062,0
66068,0
66069,4
66078,0
66084,4
66085,0
66087,0
66090,0
66092,2
66096,0
66097,0
66102,0
66104,2
66105,2
66111,0
66112,0
66117,0
66124,0
66132,0
66137,0
66138,0
66143,4
66150,3
66153,0
66155,0
66156,0
66160,2
66161,3
66168,4
66171,0
66173,0
66179,2
66181,0
66192,0
66195,0
66199,0
66200,0
66206,2
66213,0
66214,0
66224,2
66226,0
66227,0
66229,3
66235,0
66239,0
66247,0
66249,0
66250,0
66251,0
66252,4
66257,0
66261,2
66266,0
66270,0
66285,0
66286,0
66291,3
66294,2
66297,2
66302,0
66304,2
66311,0
66313,0
66320,0
66328,0
66336,3
66340,0
66342,0
66344,0
66356,2
66357,0
66358,0
66362,0
66365,2
66373,0
66375,0
66385,2
66387,0
66389,0
66397,0
66403,0
66411,4
66412,2
66414,2
66420,2
66427,0
66432,2
66433,0
66434,4
66438,0
66439,2
66440,0
66448,0
66449,0
66452,0
66460,2
66463,0
66464,0
66465,2
66466,0
66470,3
66476,0
66478,0
66479,0
66481,2
66482,0
66483,0
66488,2
66497,4
66500,4
66509,0
66515,2
66518,0
66523,4
66524,1
66527,0
66532,0
66536,2
66543,0
66547,4
66550,0
66551,0
66556,4
66558,0
66559,0
66562,3
66563,0
66564,0
66566,4
66567,2
66569,2
66574,0
66581,0
66583,0
66588,0
66600,0
66603,2
66604,0
66611,0
66618,0
66621,0
66622,2
66626,0
66629,0
66631,0
66635,0
66638,2
66640,0
66654,4
66656,0
66661,0
66664,2
66665,0
66669,0
66672,0
66673,2
66686,0
66687,0
66689,0
66699,0
66706,0
66707,0
66713,2
66714,0
66725,2
66731,0
66734,0
66735,4
66754,4
66759,0
66762,3
66766,0
66768,0
66770,0
66773,0
66786,0
66792,0
66793,0
66794,0
66806,0
66807,1
66817,2
66822,0
66844,0
66846,0
66850,4
66858,0
66866,0
66869,0
66878,2
66879,4
66881,0
66888,2
66898,0
66900,0
66901,0
66911,2
66913,2
66918,0
66921,0
66926,0
66931,0
66934,0
66936,0
66937,0
66939,2
66940,0
66945,0
66946,0
66947,0
66948,0
66956,0
66957,0
66958,4
66963,2
66967,2
66971,0
66973,2
66975,4
66983,0
66984,0
66988,2
66992,0
66998,2
67002,0
67006,0
67007,0
67010,0
67013,0
67014,2
67020,0
67023,0
67035,2
67036,0
67041,2
67042,2
67043,2
67048,0
67050,0
67053,0
67054,0
67060,2
67067,1
67071,0
67080,0
67086,0
67090,0
67094,2
67102,2
67105,0
67110,0
67111,0
67120,0
67126,0
67134,0
67142,2
67150,0
67152,0
67154,0
67157,0
67159,1
67170,0
67181,0
67183,3
67184,0
67198,0
67199,2
67207,0
67222,0
67226,0
67227,4
67231,1
67237,2
67247,0
67249,0
67250,0
67260,2
67263,0
67269,0
67270,0
67297,2
67299,0
67300,0
67311,0
67314,2
67315,0
67322,2
67325,0
67334,0
67336,0
67337,2
67339,0
67341,0
67346,0
67351,0
67354,4
67362,2
67366,2
67375,0
67382,2
67383,3
67384,0
67390,0
67395,0
67398,0
67408,0
67413,0
67414,0
67418,0
67419,0
67424,0
67427,0
67433,0
67435,0
67438,0
67439,0
67440,0
67441,1
67445,0
67446,0
67448,0
67461,0
67465,0
67468,0
67471,0
67472,0
67479,0
67481,4
67483,4
67485,0
67493,4
67498,0
67501,3
67502,0
67506,0
67514,0
67520,0
67525,0
67526,1
67531,0
67534,0
67542,4
67543,0
67545,0
67549,0
67550,2
67551,2
67558,3
67559,0
67563,3
67568,2
67570,0
67584,3
67589,0
67596,0
67602,0
67603,0
67605,0
67610,0
67613,0
67614,4
67615,0
67626,0
67632,0
67633,0
67635,0
67637,0
67643,4
67654,0
67657,0
67658,0
67661,0
67666,2
67669,0
67671,0
67672,0
67677,4
67680,3
67682,0
67691,0
67699,0
67702,0
67705,2
67708,4
67716,4
67722,0
67723,4
67727,3
67728,0
67731,2
67736,4
67740,0
67743,0
67755,0
67767,4
67778,0
67786,0
67795,0
67798,0
67807,0
67810,0
67818,0
67822,0
67823,2
67829,2
67834,2
67860,0
67862,0
67868,2
67870,0
67871,1
67875,0
67885,0
67887,0
67890,0
67891,0
67895,4
67907,4
67912,2
67913,4
67914,2
67916,0
67917,0
67921,0
67941,0
67943,1
67944,3
67946,2
67949,2
67956,2
67962,0
67966,0
67968,2
67972,2
67975,2
67985,0
67993,0
67999,2
68009,2
68025,4
68032,4
68034,0
68036,3
68043,4
68055,0
68059,0
68063,0
68065,1
68067,0
68068,3
68072,0
68076,0
68077,0
68081,2
68093,0
68094,2
68097,0
68098,0
68103,1
68105,0
68107,2
68114,0
68121,0
68123,0
68124,0
68126,0
68128,0
68132,0
68138,0
68150,0
68160,1
68169,0
68175,3
68178,0
68179,0
68183,2
68184,0
68198,4
68206,4
68207,0
68221,2
68223,0
68238,4
68239,0
68243,0
68246,4
68247,4
68248,0
68249,0
68253,0
68254,0
68256,0
68257,1
68260,0
68262,0
68263,4
68266,0
68268,0
68282,2
68285,0
68290,0
68293,0
68299,0
68302,2
68304,0
68306,0
68308,2
68309,4
68317,0
68326,0
68340,0
68341,0
68343,4
68346,0
68347,0
68355,4
68358,2
68359,0
68362,0
68365,1
68367,0
68370,0
68383,0
68386,2
68387,2
68388,0
68390,2
68391,0
68392,2
68397,0
68409,2
68413,2
68425,0
68428,4
68434,1
68439,2
68452,4
68461,3
68467,0
68470,2
68478,0
68484,2
68488,3
68493,0
68494,0
68500,0
68502,0
68505,0
68507,2
68508,0
68521,0
68528,0
68532,0
68533,0
68549,3
68550,4
68554,0
68558,0
68564,4
68575,0
68590,0
68597,4
68609,0
68610,0
68621,2
68632,0
68634,4
68635,4
68636,3
68642,0
68649,0
68656,0
68679,4
68694,0
68702,2
68703,4
68705,0
68713,4
68716,0
68718,0
68719,0
68724,2
68728,0
68737,0
68740,0
68741,0
68742,2
68743,0
68752,0
68756,0
68761,0
68762,0
68764,0
68787,2
68789,2
68790,0
68792,2
68799,0
68801,4
68809,3
68810,0
68817,4
68828,2
68829,0
68839,0
68845,0
68847,2
68852,0
68857,0
68860,0
68862,2
68863,0
68864,4
68870,0
68871,0
68875,0
68877,0
68880,0
68881,2
68891,3
68897,4
68908,4
68910,0
68921,4
68923,0
68924,0
68927,4
68928,0
68929,0
68933,0
68955,4
68961,2
68968,4
68973,2
68975,0
68981,2
68985,0
69016,0
69022,2
69025,0
69028,0
69035,0
69037,0
69040,0
69047,0
69052,0
69056,0
69057,0
69058,0
69062,0
69070,0
69074,0
69075,0
69077,2
69084,0
69086,0
69087,0
69091,4
69092,0
69095,3
69101,1
69108,0
69110,0
69114,0
69134,0
69138,4
69139,0
69144,0
69146,0
69149,0
69158,0
69171,4
69173,0
69174,0
69181,0
69182,0
69184,4
69187,0
69189,0
69195,2
69197,3
69199,0
69202,3
69207,4
69222,0
69231,0
69232,0
69236,2
69237,2
69240,0
69243,0
69246,2
69248,2
69252,0
69258,0
69260,0
69262,4
69272,0
69283,2
69290,0
69291,0
69294,0
69303,0
69309,0
69311,0
69312,0
69320,0
69324,0
69329,0
69339,4
69359,0
69361,0
69378,0
69380,0
69385,0
69387,0
69392,0
69395,2
69406,0
69411,4
69414,2
69427,4
69430,0
69433,2
69437,2
69447,0
69448,2
69451,1
69459,0
69469,0
69476,0
69480,0
69483,0
69487,0
69493,1
69497,0
69505,2
69510,0
69511,0
69517,0
69518,0
69521,2
69523,3
69528,0
69534,2
69538,0
69540,1
69542,0
69546,4
69548,0
69549,0
69556,0
69557,0
69562,3
69573,0
69577,0
69581,0
69583,2
69584,0
69586,2
69587,0
69593,0
69597,0
69599,2
69600,4
69602,0
69604,0
69605,0
69609,0
69610,0
69611,0
69615,1
69629,0
69636,0
69639,0
69644,0
