,user_id,label
12753,65271,0
12754,65278,3
12755,65279,3
12756,65280,3
12757,65287,3
12758,65289,3
12759,65293,3
12760,65295,3
12761,65300,3
12762,65306,0
12763,65310,3
12764,65313,0
12765,65320,3
12766,65321,0
12767,65322,0
12768,65325,1
12769,65341,3
12770,65350,3
12771,65359,3
12772,65360,3
12773,65368,3
12774,65369,3
12775,65383,3
12776,65385,3
12777,65389,0
12778,65391,3
12779,65401,0
12780,65402,0
12781,65413,3
12782,65418,0
12783,65425,0
12784,65430,3
12785,65435,3
12786,65438,3
12787,65460,3
12788,65461,0
12789,65463,0
12790,65466,3
12791,65470,3
12792,65473,3
12793,65476,3
12794,65481,3
12795,65487,3
12796,65489,3
12797,65492,3
12798,65495,0
12799,65498,3
12800,65499,3
12801,65502,3
12802,65507,3
12803,65532,3
12804,65533,0
12805,65538,3
12806,65543,0
12807,65548,3
12808,65561,3
12809,65563,1
12810,65572,3
12811,65585,3
12812,65592,3
12813,65593,3
12814,65597,3
12815,65603,0
12816,65610,3
12817,65612,3
12818,65618,3
12819,65620,3
12820,65621,3
12821,65625,3
12822,65629,1
12823,65640,3
12824,65645,3
12825,65652,3
12826,65659,0
12827,65661,3
12828,65662,3
12829,65665,3
12830,65666,3
12831,65676,3
12832,65694,0
12833,65702,3
12834,65708,3
12835,65709,3
12836,65711,0
12837,65723,3
12838,65725,0
12839,65730,0
12840,65734,0
12841,65744,0
12842,65757,3
12843,65760,3
12844,65761,0
12845,65764,0
12846,65765,2
12847,65767,0
12848,65777,3
12849,65780,2
12850,65781,0
12851,65785,3
12852,65787,3
12853,65791,3
12854,65794,3
12855,65798,3
12856,65800,3
12857,65807,3
12858,65820,3
12859,65825,3
12860,65827,0
12861,65835,0
12862,65838,3
12863,65841,3
12864,65842,3
12865,65843,3
12866,65853,3
12867,65866,3
12868,65871,3
12869,65886,1
12870,65888,3
12871,65897,0
12872,65900,3
12873,65908,3
12874,65918,3
12875,65920,3
12876,65927,3
12877,65931,3
12878,65933,2
12879,65943,3
12880,65945,3
12881,65950,3
12882,65956,0
12883,65957,3
12884,65959,3
12885,65970,0
12886,65971,3
12887,65974,3
12888,65979,3
12889,65987,0
12890,65990,3
12891,65992,0
12892,65996,3
12893,66005,3
12894,66012,3
12895,66017,3
12896,66019,3
12897,66024,3
12898,66031,0
12899,66041,3
12900,66046,3
12901,66054,0
12902,66056,3
12903,66058,3
12904,66062,3
12905,66068,3
12906,66069,3
12907,66078,3
12908,66084,3
12909,66085,3
12910,66087,3
12911,66090,3
12912,66092,0
12913,66096,3
12914,66097,3
12915,66102,3
12916,66104,0
12917,66105,3
12918,66111,3
12919,66112,3
12920,66117,3
12921,66124,3
12922,66132,3
12923,66137,3
12924,66138,3
12925,66143,0
12926,66150,1
12927,66153,3
12928,66155,3
12929,66156,3
12930,66160,0
12931,66161,1
12932,66168,3
12933,66171,3
12934,66173,3
12935,66179,0
12936,66181,3
12937,66192,3
12938,66195,3
12939,66199,3
12940,66200,3
12941,66206,0
12942,66213,3
12943,66214,3
12944,66224,0
12945,66226,3
12946,66227,3
12947,66229,1
12948,66235,3
12949,66239,3
12950,66247,3
12951,66249,3
12952,66250,3
12953,66251,3
12954,66252,0
12955,66257,3
12956,66261,0
12957,66266,3
12958,66270,3
12959,66285,3
12960,66286,3
12961,66291,1
12962,66294,0
12963,66297,0
12964,66302,3
12965,66304,0
12966,66311,3
12967,66313,3
12968,66320,3
12969,66328,3
12970,66336,1
12971,66340,3
12972,66342,3
12973,66344,3
12974,66356,0
12975,66357,3
12976,66358,3
12977,66362,3
12978,66365,0
12979,66373,3
12980,66375,3
12981,66385,0
12982,66387,3
12983,66389,3
12984,66397,3
12985,66403,3
12986,66411,3
12987,66412,0
12988,66414,0
12989,66420,0
12990,66427,3
12991,66432,0
12992,66433,3
12993,66434,3
12994,66438,3
12995,66439,0
12996,66440,3
12997,66448,3
12998,66449,3
12999,66452,3
13000,66460,0
13001,66463,0
13002,66464,3
13003,66465,0
13004,66466,3
13005,66470,1
13006,66476,3
13007,66478,3
13008,66479,3
13009,66481,0
13010,66482,3
13011,66483,3
13012,66488,0
13013,66497,3
13014,66500,3
13015,66509,3
13016,66515,0
13017,66518,3
13018,66523,3
13019,66524,2
13020,66527,3
13021,66532,3
13022,66536,0
13023,66543,3
13024,66547,3
13025,66550,3
13026,66551,3
13027,66556,3
13028,66558,3
13029,66559,3
13030,66562,1
13031,66563,3
13032,66564,3
13033,66566,0
13034,66567,0
13035,66569,0
13036,66574,3
13037,66581,3
13038,66583,3
13039,66588,0
13040,66600,3
13041,66603,0
13042,66604,3
13043,66611,3
13044,66618,3
13045,66621,3
13046,66622,0
13047,66626,3
13048,66629,3
13049,66631,3
13050,66635,3
13051,66638,0
13052,66640,3
13053,66654,3
13054,66656,3
13055,66661,3
13056,66664,0
13057,66665,3
13058,66669,3
13059,66672,3
13060,66673,0
13061,66686,3
13062,66687,3
13063,66689,3
13064,66699,3
13065,66706,3
13066,66707,3
13067,66713,0
13068,66714,3
13069,66725,0
13070,66731,3
13071,66734,3
13072,66735,0
13073,66754,3
13074,66759,3
13075,66762,1
13076,66766,3
13077,66768,3
13078,66770,3
13079,66773,3
13080,66786,3
13081,66792,3
13082,66793,3
13083,66794,0
13084,66806,3
13085,66807,2
13086,66817,0
13087,66822,3
13088,66844,3
13089,66846,3
13090,66850,0
13091,66858,3
13092,66866,3
13093,66869,3
13094,66878,0
13095,66879,0
13096,66881,3
13097,66888,0
13098,66898,3
13099,66900,3
13100,66901,3
13101,66911,0
13102,66913,0
13103,66918,3
13104,66921,3
13105,66926,3
13106,66931,3
13107,66934,0
13108,66936,3
13109,66937,3
13110,66939,0
13111,66940,3
13112,66945,3
13113,66946,0
13114,66947,3
13115,66948,3
13116,66956,3
13117,66957,3
13118,66958,3
13119,66963,0
13120,66967,0
13121,66971,3
13122,66973,0
13123,66975,3
13124,66983,3
13125,66984,3
13126,66988,0
13127,66992,3
13128,66998,0
13129,67002,3
13130,67006,3
13131,67007,3
13132,67010,3
13133,67013,3
13134,67014,0
13135,67020,3
13136,67023,3
13137,67035,0
13138,67036,3
13139,67041,0
13140,67042,0
13141,67043,0
13142,67048,3
13143,67050,3
13144,67053,3
13145,67054,3
13146,67060,0
13147,67067,2
13148,67071,3
13149,67080,3
13150,67086,3
13151,67090,3
13152,67094,0
13153,67102,0
13154,67105,0
13155,67110,3
13156,67111,2
13157,67120,3
13158,67126,3
13159,67134,3
13160,67142,0
13161,67150,3
13162,67152,3
13163,67154,3
13164,67157,3
13165,67159,2
13166,67170,3
13167,67181,3
13168,67183,1
13169,67184,3
13170,67198,3
13171,67199,0
13172,67207,3
13173,67222,3
13174,67226,3
13175,67227,0
13176,67231,2
13177,67237,0
13178,67247,3
13179,67249,3
13180,67250,3
13181,67260,0
13182,67263,3
13183,67269,3
13184,67270,3
13185,67297,0
13186,67299,3
13187,67300,3
13188,67311,3
13189,67314,0
13190,67315,3
13191,67322,0
13192,67325,3
13193,67334,3
13194,67336,3
13195,67337,0
13196,67339,3
13197,67341,3
13198,67346,3
13199,67351,3
13200,67354,3
13201,67362,0
13202,67366,0
13203,67375,3
13204,67382,0
13205,67383,1
13206,67384,3
13207,67390,3
13208,67395,3
13209,67398,3
13210,67408,3
13211,67413,3
13212,67414,3
13213,67418,3
13214,67419,3
13215,67424,3
13216,67427,3
13217,67433,3
13218,67435,3
13219,67438,3
13220,67439,3
13221,67440,3
13222,67441,2
13223,67445,3
13224,67446,3
13225,67448,3
13226,67461,3
13227,67465,3
13228,67468,3
13229,67471,3
13230,67472,3
13231,67479,3
13232,67481,0
13233,67483,3
13234,67485,3
13235,67493,0
13236,67498,3
13237,67501,1
13238,67502,3
13239,67506,3
13240,67514,3
13241,67520,3
13242,67525,3
13243,67526,2
13244,67531,3
13245,67534,3
13246,67542,3
13247,67543,3
13248,67545,3
13249,67549,3
13250,67550,0
13251,67551,0
13252,67558,1
13253,67559,3
13254,67563,1
13255,67568,0
13256,67570,3
13257,67584,1
13258,67589,0
13259,67596,3
13260,67602,3
13261,67603,3
13262,67605,3
13263,67610,3
13264,67613,3
13265,67614,3
13266,67615,3
13267,67626,3
13268,67632,3
13269,67633,3
13270,67635,3
13271,67637,3
13272,67643,3
13273,67654,3
13274,67657,3
13275,67658,3
13276,67661,3
13277,67666,0
13278,67669,3
13279,67671,3
13280,67672,3
13281,67677,0
13282,67680,1
13283,67682,3
13284,67691,3
13285,67699,3
13286,67702,3
13287,67705,0
13288,67708,3
13289,67716,3
13290,67722,3
13291,67723,3
13292,67727,1
13293,67728,3
13294,67731,0
13295,67736,3
13296,67740,3
13297,67743,3
13298,67755,3
13299,67767,3
13300,67778,3
13301,67786,3
13302,67795,3
13303,67798,3
13304,67807,3
13305,67810,3
13306,67818,3
13307,67822,3
13308,67823,0
13309,67829,3
13310,67834,0
13311,67860,3
13312,67862,3
13313,67868,0
13314,67870,3
13315,67871,2
13316,67875,3
13317,67885,3
13318,67887,3
13319,67890,3
13320,67891,3
13321,67895,0
13322,67907,3
13323,67912,0
13324,67913,2
13325,67914,0
13326,67916,3
13327,67917,3
13328,67921,3
13329,67941,3
13330,67943,2
13331,67944,1
13332,67946,0
13333,67949,0
13334,67956,0
13335,67962,3
13336,67966,3
13337,67968,0
13338,67972,0
13339,67975,0
13340,67985,3
13341,67993,3
13342,67999,0
13343,68009,0
13344,68025,0
13345,68032,3
13346,68034,3
13347,68036,1
13348,68043,3
13349,68055,3
13350,68059,3
13351,68063,3
13352,68065,2
13353,68067,3
13354,68068,1
13355,68072,3
13356,68076,3
13357,68077,3
13358,68081,0
13359,68093,3
13360,68094,0
13361,68097,3
13362,68098,3
13363,68103,2
13364,68105,3
13365,68107,0
13366,68114,3
13367,68121,3
13368,68123,3
13369,68124,3
13370,68126,3
13371,68128,3
13372,68132,3
13373,68138,3
13374,68150,3
13375,68160,2
13376,68169,3
13377,68175,1
13378,68178,3
13379,68179,3
13380,68183,0
13381,68184,3
13382,68198,3
13383,68206,3
13384,68207,0
13385,68221,0
13386,68223,3
13387,68238,3
13388,68239,3
13389,68243,3
13390,68246,3
13391,68247,3
13392,68248,3
13393,68249,3
13394,68253,3
13395,68254,3
13396,68256,3
13397,68257,2
13398,68260,3
13399,68262,3
13400,68263,3
13401,68266,3
13402,68268,3
13403,68282,0
13404,68285,3
13405,68290,3
13406,68293,3
13407,68299,3
13408,68302,0
13409,68304,3
13410,68306,3
13411,68308,0
13412,68309,0
13413,68317,3
13414,68326,3
13415,68340,3
13416,68341,3
13417,68343,3
13418,68346,3
13419,68347,3
13420,68355,0
13421,68358,0
13422,68359,3
13423,68362,3
13424,68365,2
13425,68367,3
13426,68370,3
13427,68383,0
13428,68386,0
13429,68387,0
13430,68388,3
13431,68390,0
13432,68391,3
13433,68392,0
13434,68397,3
13435,68409,0
13436,68413,0
13437,68425,3
13438,68428,0
13439,68434,2
13440,68439,0
13441,68452,3
13442,68461,1
13443,68467,3
13444,68470,0
13445,68478,3
13446,68484,0
13447,68488,1
13448,68493,3
13449,68494,3
13450,68500,3
13451,68502,3
13452,68505,3
13453,68507,0
13454,68508,3
13455,68521,3
13456,68528,3
13457,68532,3
13458,68533,3
13459,68549,1
13460,68550,3
13461,68554,3
13462,68558,3
13463,68564,3
13464,68575,3
13465,68590,3
13466,68597,3
13467,68609,3
13468,68610,3
13469,68621,0
13470,68632,3
13471,68634,0
13472,68635,3
13473,68636,1
13474,68642,3
13475,68649,3
13476,68656,3
13477,68679,3
13478,68694,3
13479,68702,0
13480,68703,3
13481,68705,3
13482,68713,3
13483,68716,3
13484,68718,3
13485,68719,3
13486,68724,0
13487,68728,3
13488,68737,3
13489,68740,3
13490,68741,3
13491,68742,0
13492,68743,3
13493,68752,3
13494,68756,3
13495,68761,3
13496,68762,3
13497,68764,3
13498,68787,0
13499,68789,3
13500,68790,3
13501,68792,0
13502,68799,3
13503,68801,0
13504,68809,1
13505,68810,3
13506,68817,3
13507,68828,0
13508,68829,3
13509,68839,3
13510,68845,0
13511,68847,0
13512,68852,3
13513,68857,3
13514,68860,3
13515,68862,0
13516,68863,3
13517,68864,0
13518,68870,3
13519,68871,3
13520,68875,3
13521,68877,3
13522,68880,3
13523,68881,0
13524,68891,1
13525,68897,3
13526,68908,0
13527,68910,3
13528,68921,3
13529,68923,3
13530,68924,3
13531,68927,3
13532,68928,3
13533,68929,3
13534,68933,3
13535,68955,0
13536,68961,0
13537,68968,3
13538,68973,0
13539,68975,3
13540,68981,0
13541,68985,3
13542,69016,3
13543,69022,3
13544,69025,3
13545,69028,3
13546,69035,3
13547,69037,3
13548,69040,3
13549,69047,3
13550,69052,3
13551,69056,3
13552,69057,3
13553,69058,3
13554,69062,3
13555,69070,3
13556,69074,3
13557,69075,3
13558,69077,0
13559,69084,3
13560,69086,3
13561,69087,3
13562,69091,3
13563,69092,3
13564,69095,1
13565,69101,2
13566,69108,3
13567,69110,3
13568,69114,3
13569,69134,3
13570,69138,3
13571,69139,3
13572,69144,3
13573,69146,3
13574,69149,3
13575,69158,3
13576,69171,3
13577,69173,3
13578,69174,3
13579,69181,3
13580,69182,3
13581,69184,3
13582,69187,3
13583,69189,3
13584,69195,0
13585,69197,1
13586,69199,3
13587,69202,1
13588,69207,3
13589,69222,3
13590,69231,3
13591,69232,3
13592,69236,0
13593,69237,0
13594,69240,3
13595,69243,3
13596,69246,0
13597,69248,0
13598,69252,3
13599,69258,3
13600,69260,3
13601,69262,3
13602,69272,3
13603,69283,0
13604,69290,3
13605,69291,3
13606,69294,3
13607,69303,3
13608,69309,3
13609,69311,3
13610,69312,3
13611,69320,3
13612,69324,3
13613,69329,3
13614,69339,3
13615,69359,3
13616,69361,3
13617,69378,3
13618,69380,3
13619,69385,3
13620,69387,3
13621,69392,3
13622,69395,0
13623,69406,3
13624,69411,3
13625,69414,0
13626,69427,0
13627,69430,3
13628,69433,0
13629,69437,0
13630,69447,3
13631,69448,0
13632,69451,2
13633,69459,3
13634,69469,3
13635,69476,3
13636,69480,3
13637,69483,3
13638,69487,3
13639,69493,2
13640,69497,3
13641,69505,0
13642,69510,3
13643,69511,3
13644,69517,3
13645,69518,3
13646,69521,0
13647,69523,1
13648,69528,3
13649,69534,0
13650,69538,3
13651,69540,2
13652,69542,3
13653,69546,3
13654,69548,3
13655,69549,3
13656,69556,3
13657,69557,3
13658,69562,1
13659,69573,0
13660,69577,3
13661,69581,3
13662,69583,0
13663,69584,3
13664,69586,0
13665,69587,3
13666,69593,3
13667,69597,3
13668,69599,0
13669,69600,3
13670,69602,3
13671,69604,3
13672,69605,3
13673,69609,3
13674,69610,3
13675,69611,3
13676,69615,2
13677,69629,3
13678,69636,3
13679,69639,3
13680,69644,3
13681,69647,3
13682,69650,3
13683,69652,3
13684,69657,0
13685,69671,3
13686,69672,3
13687,69675,3
13688,69687,3
13689,69696,0
13690,69704,2
13691,69713,3
13692,69717,3
13693,69725,3
13694,69740,3
13695,69746,0
13696,69749,3
13697,69750,3
13698,69754,0
13699,69756,3
13700,69758,3
13701,69766,0
13702,69770,3
13703,69773,3
13704,69793,3
13705,69794,3
13706,69800,0
13707,69805,0
13708,69809,3
13709,69821,0
13710,69826,0
13711,69834,3
13712,69854,3
13713,69871,3
13714,69872,0
13715,69873,3
13716,69880,0
13717,69884,3
13718,69885,0
13719,69887,3
13720,69888,3
13721,69889,3
13722,69893,3
13723,69896,3
13724,69897,3
13725,69904,3
13726,69907,1
13727,69922,3
13728,69930,3
13729,69936,3
13730,69937,3
13731,69940,0
13732,69947,3
13733,69955,3
13734,69956,3
13735,69957,0
13736,69960,3
13737,69966,3
13738,69970,3
13739,69974,3
13740,69975,2
13741,69979,3
13742,69985,0
13743,69993,3
13744,69995,0
13745,69998,3
13746,70001,3
13747,70003,3
13748,70009,0
13749,70011,3
13750,70012,3
13751,70014,3
13752,70016,3
13753,70017,1
13754,70028,0
13755,70037,0
13756,70039,0
13757,70048,3
13758,70055,3
13759,70060,3
13760,70065,0
13761,70075,3
13762,70081,3
13763,70083,3
13764,70097,0
13765,70098,3
13766,70104,3
13767,70109,3
13768,70114,0
13769,70115,3
13770,70116,0
13771,70121,3
13772,70126,0
13773,70154,3
13774,70163,2
13775,70167,3
13776,70169,0
13777,70180,1
13778,70192,3
13779,70202,3
13780,70212,0
13781,70213,3
13782,70217,3
13783,70229,3
13784,70235,0
13785,70236,3
13786,70241,3
13787,70247,3
13788,70259,1
13789,70262,3
13790,70265,0
13791,70267,3
13792,70268,3
13793,70271,3
13794,70278,3
13795,70281,3
13796,70283,3
13797,70286,3
13798,70287,0
13799,70290,3
13800,70294,3
13801,70298,2
13802,70305,3
13803,70306,3
13804,70307,3
13805,70308,3
13806,70309,3
13807,70311,3
13808,70319,3
13809,70328,0
13810,70332,3
13811,70339,3
13812,70349,3
13813,70355,0
13814,70356,3
13815,70360,3
13816,70364,0
13817,70365,3
13818,70366,3
13819,70370,2
13820,70377,0
13821,70379,3
13822,70380,3
13823,70385,3
13824,70394,3
13825,70405,0
13826,70435,3
13827,70439,3
13828,70440,0
13829,70443,0
13830,70446,3
13831,70449,3
13832,70454,3
13833,70455,3
13834,70463,3
13835,70474,3
13836,70475,3
13837,70480,0
13838,70481,3
13839,70484,3
13840,70496,3
13841,70503,3
13842,70505,0
13843,70508,1
13844,70509,3
13845,70514,3
13846,70524,3
13847,70529,3
13848,70530,3
13849,70533,3
13850,70536,0
13851,70545,3
13852,70547,3
13853,70548,3
13854,70554,3
13855,70563,3
13856,70565,3
13857,70577,3
13858,70580,3
13859,70594,2
13860,70598,3
13861,70606,3
13862,70612,3
13863,70619,3
13864,70623,3
13865,70625,3
13866,70628,0
13867,70643,1
13868,70651,3
13869,70665,3
13870,70669,3
13871,70672,0
13872,70676,3
13873,70677,3
13874,70679,3
13875,70691,3
13876,70694,2
13877,70702,3
13878,70704,3
13879,70708,2
13880,70714,3
13881,70718,3
13882,70723,0
13883,70724,3
13884,70727,0
13885,70729,3
13886,70730,3
13887,70731,3
13888,70736,3
13889,70738,3
13890,70741,0
13891,70742,0
13892,70743,3
13893,70751,3
13894,70754,0
13895,70759,3
13896,70763,3
13897,70774,3
13898,70778,3
13899,70783,0
13900,70786,3
13901,70787,3
13902,70791,2
13903,70794,3
13904,70797,0
13905,70799,3
13906,70802,3
13907,70803,0
13908,70805,2
13909,70807,3
13910,70820,3
13911,70821,3
13912,70851,0
13913,70852,3
13914,70860,3
13915,70864,3
13916,70867,3
13917,70872,3
13918,70883,3
13919,70886,3
13920,70888,0
13921,70894,3
13922,70897,1
13923,70899,3
13924,70917,0
13925,70921,3
13926,70922,3
13927,70930,3
13928,70931,3
13929,70932,3
13930,70943,0
13931,70948,3
13932,70951,3
13933,70955,0
13934,70960,3
13935,70964,0
13936,70966,3
13937,70968,3
13938,70971,0
13939,70972,3
13940,70978,3
13941,70983,3
13942,70989,0
13943,70992,0
13944,70997,3
13945,71007,3
13946,71011,1
13947,71012,3
13948,71027,0
13949,71034,0
13950,71035,3
13951,71041,3
13952,71049,3
13953,71052,3
13954,71056,2
13955,71062,3
13956,71063,3
13957,71066,3
13958,71070,3
13959,71076,3
13960,71077,3
13961,71081,3
13962,71085,3
13963,71086,3
13964,71088,3
13965,71093,1
13966,71106,3
13967,71125,1
13968,71131,3
13969,71133,3
13970,71137,3
13971,71138,0
13972,71140,3
13973,71148,3
13974,71151,0
13975,71157,3
13976,71161,3
13977,71172,3
13978,71176,3
13979,71189,3
13980,71194,3
13981,71205,3
13982,71214,0
13983,71224,3
13984,71232,3
13985,71234,3
13986,71235,3
13987,71237,3
13988,71252,1
13989,71256,3
13990,71257,3
13991,71258,0
13992,71263,3
13993,71265,0
13994,71280,0
13995,71284,3
13996,71289,3
13997,71297,3
13998,71300,3
13999,71304,3
14000,71310,3
14001,71315,3
14002,71316,0
14003,71322,3
14004,71324,3
14005,71336,3
14006,71348,3
14007,71354,3
14008,71372,3
14009,71379,3
14010,71387,0
14011,71389,3
14012,71392,3
14013,71393,0
14014,71401,3
14015,71406,3
14016,71414,3
14017,71422,3
14018,71425,3
14019,71427,3
14020,71435,3
14021,71436,3
14022,71438,3
14023,71446,0
14024,71462,3
14025,71473,3
14026,71481,2
14027,71489,3
14028,71491,0
14029,71492,3
14030,71505,1
14031,71506,0
14032,71516,3
14033,71520,3
14034,71524,3
14035,71526,3
14036,71527,3
14037,71531,3
14038,71533,3
14039,71540,3
14040,71561,3
14041,71562,3
14042,71567,3
14043,71577,3
14044,71579,0
14045,71585,3
14046,71589,3
14047,71598,0
14048,71601,3
14049,71611,3
14050,71612,2
14051,71617,3
14052,71626,3
14053,71637,3
14054,71641,0
14055,71642,3
14056,71649,3
14057,71654,3
14058,71660,0
14059,71663,3
14060,71664,3
14061,71670,3
14062,71683,3
14063,71686,3
14064,71690,3
14065,71692,3
14066,71723,3
14067,71724,3
14068,71730,3
14069,71731,3
14070,71738,3
14071,71739,0
14072,71747,3
14073,71751,3
14074,71755,3
14075,71760,0
14076,71767,3
14077,71769,3
14078,71771,0
14079,71778,1
14080,71782,3
14081,71784,3
14082,71787,1
14083,71789,3
14084,71790,0
14085,71796,3
14086,71797,3
14087,71801,0
14088,71803,3
14089,71809,3
14090,71821,3
14091,71822,3
14092,71824,3
14093,71834,3
14094,71837,3
14095,71839,0
14096,71841,3
14097,71844,3
14098,71870,2
14099,71873,3
14100,71875,1
14101,71877,2
14102,71879,0
14103,71881,3
14104,71884,3
14105,71885,0
14106,71890,0
14107,71893,3
14108,71901,3
14109,71902,3
14110,71909,3
14111,71915,0
14112,71916,3
14113,71917,3
14114,71919,3
14115,71920,0
14116,71928,3
14117,71929,3
14118,71939,3
14119,71940,0
14120,71951,3
14121,71952,0
14122,71966,0
14123,71975,3
14124,71988,3
14125,71992,2
14126,71999,3
14127,72000,3
14128,72001,0
14129,72008,0
14130,72014,3
14131,72019,3
14132,72027,3
14133,72049,3
14134,72050,3
14135,72059,0
14136,72062,0
14137,72065,3
14138,72066,3
14139,72079,3
14140,72081,3
14141,72082,0
14142,72087,0
14143,72097,3
14144,72109,3
14145,72110,3
14146,72115,3
14147,72131,3
14148,72135,3
14149,72136,0
14150,72142,3
14151,72145,3
14152,72153,0
14153,72155,3
14154,72156,3
14155,72161,3
14156,72162,0
14157,72178,3
14158,72185,3
14159,72189,3
14160,72202,3
14161,72203,0
14162,72205,3
14163,72211,0
14164,72221,3
14165,72222,3
14166,72223,0
14167,72224,1
14168,72227,3
14169,72231,0
14170,72241,3
14171,72244,3
14172,72247,3
14173,72249,3
14174,72250,3
14175,72262,3
14176,72269,3
14177,72281,3
14178,72284,3
14179,72290,0
14180,72295,0
14181,72307,0
14182,72309,3
14183,72322,3
14184,72323,3
14185,72327,3
14186,72330,0
14187,72340,3
14188,72342,3
14189,72346,0
14190,72351,3
14191,72356,0
14192,72360,3
14193,72370,0
14194,72371,3
14195,72375,3
14196,72377,2
14197,72379,3
14198,72380,0
14199,72384,3
14200,72385,3
14201,72402,0
14202,72410,3
14203,72421,3
14204,72431,2
14205,72432,0
14206,72461,3
14207,72465,3
14208,72472,3
14209,72490,3
14210,72492,3
14211,72508,3
14212,72511,3
14213,72516,3
14214,72521,3
14215,72541,3
14216,72544,3
14217,72554,3
14218,72555,3
14219,72559,3
14220,72563,3
14221,72571,3
14222,72574,3
14223,72577,3
14224,72586,0
14225,72589,2
14226,72592,0
14227,72593,3
14228,72601,3
14229,72610,3
14230,72612,3
14231,72624,3
14232,72625,1
14233,72627,0
14234,72642,3
14235,72649,0
14236,72658,3
14237,72664,3
14238,72666,0
14239,72667,0
14240,72668,3
14241,72670,3
14242,72676,3
14243,72681,3
14244,72690,3
14245,72699,0
14246,72701,1
14247,72703,1
14248,72706,0
14249,72709,0
14250,72712,3
14251,72726,3
14252,72737,3
14253,72738,3
14254,72744,2
14255,72754,2
14256,72759,3
14257,72761,0
14258,72762,3
14259,72772,3
14260,72777,3
14261,72785,0
14262,72795,0
14263,72805,0
14264,72812,3
14265,72814,3
14266,72815,3
14267,72817,3
14268,72821,3
14269,72847,3
14270,72848,3
14271,72852,3
14272,72855,3
14273,72856,0
14274,72889,3
14275,72901,2
14276,72902,0
14277,72912,3
14278,72916,3
14279,72920,3
14280,72934,0
14281,72944,3
14282,72951,3
14283,72957,3
14284,72958,3
14285,72971,3
14286,72972,3
14287,72973,3
14288,72975,3
14289,72986,3
14290,72988,3
14291,72996,3
14292,72997,3
14293,72999,3
14294,73011,3
14295,73014,3
14296,73019,0
14297,73022,3
14298,73026,0
14299,73031,3
14300,73033,3
14301,73036,3
14302,73042,3
14303,73066,0
14304,73072,3
14305,73074,0
14306,73076,3
14307,73080,3
14308,73084,3
14309,73090,3
14310,73093,3
14311,73099,3
14312,73103,0
14313,73104,3
14314,73105,3
14315,73106,3
14316,73111,3
14317,73113,3
14318,73114,3
14319,73116,3
14320,73117,3
14321,73122,3
14322,73126,0
14323,73127,3
14324,73128,3
14325,73135,3
14326,73138,3
14327,73145,3
14328,73152,3
14329,73154,1
14330,73156,3
14331,73162,3
14332,73163,3
14333,73165,3
14334,73168,3
14335,73170,0
14336,73171,0
14337,73175,3
14338,73186,3
14339,73191,0
14340,73208,3
14341,73213,3
14342,73214,3
14343,73227,0
14344,73231,2
14345,73245,3
14346,73248,3
14347,73256,3
14348,73258,3
14349,73268,3
14350,73276,0
14351,73283,0
14352,73290,2
14353,73291,3
14354,73296,0
14355,73301,0
14356,73310,3
14357,73322,0
14358,73332,3
14359,73335,3
14360,73338,1
14361,73342,0
14362,73351,3
14363,73358,3
14364,73364,3
14365,73366,0
14366,73373,3
14367,73383,0
14368,73394,0
14369,73398,0
14370,73399,3
14371,73402,3
14372,73405,3
14373,73406,3
14374,73410,3
14375,73411,3
14376,73412,3
14377,73414,3
14378,73419,3
14379,73421,3
14380,73422,3
14381,73427,0
14382,73429,3
14383,73439,3
14384,73440,3
14385,73445,0
14386,73448,2
14387,73449,3
14388,73453,0
14389,73457,3
14390,73459,3
14391,73466,3
14392,73470,0
14393,73477,0
14394,73478,0
14395,73480,3
14396,73482,3
14397,73486,3
14398,73496,3
14399,73501,0
14400,73503,3
14401,73505,3
14402,73506,0
14403,73508,3
14404,73510,3
14405,73516,3
14406,73522,0
14407,73527,2
14408,73529,3
14409,73531,3
14410,73536,3
14411,73540,2
14412,73542,3
14413,73544,0
14414,73545,0
14415,73553,0
14416,73557,3
14417,73567,3
14418,73569,3
14419,73571,3
14420,73576,3
14421,73581,3
14422,73582,3
14423,73596,3
14424,73604,3
14425,73617,3
14426,73625,3
14427,73636,0
14428,73642,3
14429,73645,0
14430,73649,0
14431,73650,3
14432,73654,3
14433,73663,3
14434,73667,3
14435,73670,3
14436,73676,3
14437,73677,3
14438,73684,0
14439,73686,0
14440,73689,3
14441,73690,0
14442,73692,0
14443,73696,3
14444,73700,0
14445,73713,3
14446,73719,0
14447,73728,3
14448,73735,0
14449,73738,3
14450,73739,3
14451,73741,3
14452,73744,3
14453,73755,0
14454,73756,3
14455,73765,3
14456,73769,2
14457,73771,0
14458,73785,0
14459,73794,3
14460,73796,3
14461,73826,3
14462,73832,3
14463,73835,3
14464,73843,3
14465,73848,0
14466,73850,3
14467,73852,3
14468,73855,0
14469,73866,3
14470,73874,0
14471,73877,3
14472,73878,3
14473,73885,0
14474,73886,0
14475,73887,3
14476,73898,3
14477,73901,3
14478,73904,3
14479,73916,3
14480,73922,3
14481,73929,3
14482,73933,3
14483,73941,3
14484,73946,3
14485,73951,3
14486,73968,0
14487,73969,3
14488,73977,3
14489,73980,2
14490,73981,0
14491,73989,3
14492,73992,3
14493,73994,3
14494,74001,3
14495,74002,3
14496,74003,3
14497,74010,3
14498,74015,3
14499,74023,3
14500,74027,3
14501,74032,3
