order_id,product_id,add_to_cart_order,reordered
1078221,26771,2,1
1078221,6505,3,1
1078285,18362,1,1
1078285,24852,2,0
1078285,45007,3,1
1078285,27061,4,1
1078285,32647,5,1
1078285,14491,6,1
1078285,5491,7,1
1078285,31299,8,1
1078285,22210,9,1
1078285,22969,10,1
1078285,6104,11,0
1078285,9776,12,0
1078285,8912,13,1
1078285,4210,14,1
1078285,27845,15,0
1078285,30489,16,0
1080434,42972,1,1
1080434,15708,2,1
1080434,30776,3,1
1080434,5212,4,0
1080434,2238,5,1
1081506,13176,1,1
1081506,35108,2,1
1081506,43713,3,0
1081506,30353,4,1
1081506,10831,5,1
1081506,38248,6,1
1081506,28122,7,1
1081506,12492,8,1
1081506,32743,9,1
1081506,20142,10,1
1081506,39928,11,1
1081506,29244,12,1
1081506,33503,13,1
1081506,27105,14,1
1081506,4799,15,1
1081506,39411,16,1
1081506,40723,17,1
1081506,46979,18,1
1081506,20904,19,1
1081506,46206,20,1
1081506,42145,21,1
1081506,43875,22,1
1081506,49044,23,1
1081506,5491,24,1
1081506,14491,25,1
1081506,35364,26,1
1081506,39190,27,1
1081506,2447,28,1
1081506,22144,29,1
1081506,34745,30,1
1081506,27966,31,1
1081506,21543,32,1
1081506,41920,33,1
1081506,42768,34,1
1081506,8362,35,1
1081506,27104,36,0
1081635,13176,1,1
1081635,39928,2,0
1081635,49044,3,1
1081635,30192,4,1
1081635,5491,5,1
1081635,37003,6,1
1082944,45603,1,1
1082944,48988,2,1
1082944,23729,3,1
1082944,18523,4,1
1082944,46842,5,1
1082944,47766,6,0
1082944,28199,7,0
1084153,13176,1,1
1084153,45495,2,1
1084153,27845,3,1
1084153,16350,4,0
1084153,39561,5,0
1084153,25072,6,1
1084153,28054,7,0
1084153,27626,8,0
1084153,36687,9,0
1084153,23959,10,0
1084153,16460,11,0
1084153,42828,12,0
1084153,4367,13,0
1084153,11068,14,0
1084153,22825,15,1
1084328,13176,1,1
1084328,22959,2,1
1084328,2670,3,1
1084328,46807,4,1
1084328,27845,5,1
1084328,6740,6,1
1084328,36500,7,1
1084328,16508,8,1
1084328,22825,9,1
1084328,1907,10,1
1084366,196,1,1
1084366,13176,2,1
1084512,47766,1,1
1084512,32665,2,1
1084512,24852,3,1
1084512,19660,4,1
1084553,12341,1,1
1084553,23288,2,1
1084553,31985,3,1
1084553,19691,4,1
1084553,17122,5,1
1084553,31651,6,1
1084553,49083,7,0
1084580,13176,1,1
1084580,5876,2,1
1084580,47209,3,1
1084580,2830,4,1
1084580,20081,5,1
1084580,30420,6,0
1084580,10246,7,1
1084580,8174,8,1
1084580,35055,9,0
1084580,41757,10,1
1084580,36695,11,0
1084625,15424,1,1
1084625,10180,2,1
1084625,1545,3,1
1084625,11815,4,0
1084814,34688,1,1
1084814,49131,2,1
1084814,45866,3,0
1084814,36011,4,1
1084884,45123,1,0
1084884,41065,2,1
1084884,5240,3,0
1084884,19478,4,1
1084884,1090,5,0
1084884,47977,6,1
1084884,38374,7,1
1084884,16508,8,1
1084983,13176,1,1
1084983,7649,2,1
1084983,10017,3,1
1084983,11782,4,1
1084983,15649,5,1
1084983,13819,6,1
1084983,31343,7,0
1085057,8571,1,1
1085057,8048,2,1
1085057,12341,3,1
1085057,43352,4,1
1085057,21137,5,1
1085057,19887,6,0
1085057,17122,7,1
1085057,39275,8,1
1085057,30720,9,1
1085057,3265,10,0
1085057,4938,11,0
1085057,9755,12,0
1085358,45603,1,1
1085358,16262,2,1
1085358,38430,3,1
1085358,7781,4,1
1085358,13292,5,1
1085358,11143,6,1
1085358,27729,7,1
1085358,19057,8,1
1085358,39877,9,1
1085358,43122,10,1
1085358,47792,11,1
1086210,31985,1,1
1086210,25938,2,0
1086210,14159,3,0
1086210,4724,4,1
1086210,24135,5,1
1086210,26932,6,1
1086210,12341,7,1
1086210,32689,8,1
1086210,34648,9,0
1086299,47734,1,0
1086299,18234,2,1
1086299,13852,3,1
1086299,34270,4,0
1086458,22935,1,1
1086458,14678,2,1
1086458,17419,3,1
1086458,38159,4,1
1086458,43154,5,1
1086759,8048,1,1
1086759,8859,2,1
1086759,17924,3,1
1086759,8926,4,0
1087121,22046,1,1
1087121,37687,2,1
1087121,12341,3,1
1087233,39475,1,1
1087233,7175,2,0
1087233,48857,3,0
1087233,26553,4,0
1087233,18465,5,0
1087233,5077,6,0
1087233,4461,7,0
1087233,18761,8,0
1087233,47626,9,0
1087233,11777,10,1
1087233,21137,11,0
1087233,41290,12,0
1087318,16759,1,1
1087318,45322,2,1
1087318,27122,3,1
1087318,25146,4,1
1087318,39275,5,1
1087318,35939,6,1
1087318,40706,7,1
1087748,8736,1,0
1087748,11937,2,0
1087748,47965,3,0
1088164,48595,1,1
1088164,30489,2,1
1088164,13176,3,1
1088164,38192,4,1
1088164,34134,5,1
1088164,11712,6,1
1088164,4920,7,1
1088164,45007,8,1
1088164,14211,9,1
1088164,12341,10,1
1088164,33503,11,1
1088164,19048,12,1
1088164,260,13,1
1088164,44359,14,1
1088164,1695,15,1
1088164,17794,16,0
1088560,3843,1,1
1088560,5812,2,0
1088562,42867,1,1
1088562,23537,2,1
1088562,46906,3,1
1088562,21137,4,1
1088562,13176,5,1
1088562,39275,6,1
1088562,37646,7,1
1088562,47630,8,1
1088562,5077,9,1
1088562,46413,10,1
1088562,22298,11,1
1088661,329,1,1
1088661,8277,2,1
1088661,45664,3,1
1088661,43933,4,1
1088661,31562,5,1
1088661,31717,6,1
1088661,35750,7,1
1088661,2664,8,1
1088661,26242,9,0
1088661,27086,10,1
1088661,39810,11,0
1088661,23516,12,0
1088705,12341,1,1
1088705,30827,2,1
1088705,25588,3,0
1088705,42282,4,1
1088830,32478,1,1
1088830,47402,2,1
1088830,30827,3,1
1088948,37508,1,0
1088948,3756,2,0
1088948,16289,3,0
1088948,25826,4,0
1088948,3789,5,0
1088948,32419,6,0
1088948,12790,7,0
1088948,694,8,0
1088948,24518,9,0
1088948,3661,10,0
1088948,48335,11,0
1088948,19821,12,0
1088948,7413,13,0
1088948,23219,14,0
1088948,17730,15,0
1088948,10840,16,0
1088948,14739,17,0
1088948,47990,18,0
1088948,4297,19,0
1088948,26021,20,0
1088948,28930,21,0
1088948,28622,22,0
1088948,41222,23,0
1088948,13425,24,0
1088948,24852,25,1
1088948,9438,26,1
1088948,15011,27,1
1088948,41793,28,1
1088948,28204,29,1
1088948,47521,30,1
1088948,2825,31,0
1089309,18023,1,1
1090214,4138,1,1
1090214,44375,2,1
1090214,23685,3,1
1090214,35522,4,1
1090214,21704,5,1
1090214,40678,6,1
1090214,15741,7,1
1090214,11317,8,1
1090214,45635,9,1
1090214,7677,10,1
1090214,29262,11,1
1090214,1427,12,1
1090214,2913,13,0
1090214,31915,14,0
1091146,14233,1,1
1091146,38949,2,1
1091146,39369,3,1
1091294,19862,1,1
1091294,24852,2,1
1091294,42633,3,1
1091294,12858,4,1
1091294,5131,5,1
1091294,43961,6,1
1091294,33716,7,1
1091294,38159,8,1
1091294,5463,9,1
1091294,21137,10,1
1091294,8728,11,1
1091507,22210,1,1
1091507,11818,2,1
1091507,38192,3,1
1091507,16384,4,1
1091507,17170,5,0
1091507,43421,6,0
1091507,14211,7,0
1091507,34134,8,1
1091521,22610,1,0
1091521,32403,2,1
1091521,32478,3,1
1091521,16797,4,1
1091602,24852,1,1
1091602,17224,2,1
1091602,10753,3,1
1091602,15902,4,1
1091602,6375,5,1
1091602,42639,6,1
1091602,23783,7,1
1091602,44882,8,1
1091683,9107,1,1
1091683,1709,2,1
1091683,1217,3,1
1091915,39275,1,1
1091915,39863,2,1
1091915,39922,3,1
1091915,26900,4,1
1091915,17313,5,1
1092391,43352,1,1
1092391,37687,2,1
1093425,29447,1,1
1093425,13225,2,1
1093425,29256,3,1
1093425,21137,4,1
1093425,24852,5,1
1093883,19057,1,1
1093883,13176,2,1
1093883,47087,3,1
1093883,27966,4,1
1093883,10017,5,1
1093883,19678,6,1
1093883,19508,7,1
1093883,23887,8,1
1093883,5876,9,1
1093883,18232,10,1
1093883,24964,11,0
1094630,22035,1,1
1094630,27548,2,1
1094630,22308,3,1
1094630,43713,4,1
1094630,30450,5,1
1094686,16647,1,1
1094686,4317,2,0
1094686,15097,3,0
1094686,21709,4,1
1094686,20119,5,1
1095064,32537,1,1
1095064,41950,2,1
1095064,8174,3,1
1095064,44359,4,1
1095064,39877,5,1
1095064,13176,6,1
1095402,15399,1,0
1095402,49235,2,1
1095402,38739,3,1
1095402,24852,4,1
1095402,46616,5,1
1095402,25513,6,1
1095402,24518,7,1
1095402,14447,8,1
1095402,33929,9,1
1095402,25197,10,1
1095402,44948,11,1
1095402,22915,12,1
1095402,46257,13,1
1095402,39877,14,1
1095402,7371,15,1
1095402,45445,16,1
1095402,47717,17,1
1095402,48109,18,1
1095402,24373,19,1
1095402,13776,20,1
1095402,31258,21,1
1095402,11688,22,1
1095402,8555,23,1
1095402,23047,24,1
1095402,13740,25,1
1095402,46049,26,1
1095402,5250,27,1
1095402,12023,28,1
1095402,42495,29,1
1095402,10551,30,1
1095402,19182,31,1
1095402,31477,32,1
1095402,23579,33,1
1095402,43821,34,1
1095402,33647,35,1
1095984,13237,1,1
1095984,24852,2,1
1095984,26497,3,1
1095984,44142,4,1
1095984,49683,5,1
1095984,9755,6,1
1095984,38618,7,1
1095984,29487,8,1
1095984,3512,9,1
1095984,38400,10,1
1095984,10326,11,1
1095984,32676,12,1
1095984,15615,13,1
1095984,20114,14,1
1095984,5025,15,1
1095984,28842,16,1
1095984,4671,17,0
1095984,26209,18,1
1095984,20039,19,0
1096132,31231,1,0
1096132,42743,2,0
1096132,11123,3,0
1096132,19605,4,0
1096132,37774,5,1
1096527,11712,1,1
1096527,27845,2,1
1096527,47144,3,1
1096527,18531,4,0
1096527,42719,5,1
1096527,1398,6,1
1096527,40545,7,1
1096725,35221,1,0
1096725,14739,2,1
1096725,13425,3,1
1096725,26021,4,1
1096725,7413,5,1
1096725,36574,6,1
1096725,46229,7,1
1096725,1712,8,1
1096725,39322,9,1
1096725,38256,10,1
1096725,26427,11,1
1096725,33462,12,1
1096725,19443,13,1
1096725,17403,14,1
1096725,10479,15,1
1096725,35559,16,1
1096725,33122,17,1
1096725,28379,18,1
1096725,47595,19,1
1096725,35360,20,1
1096725,3661,21,1
1096725,12121,22,0
1096725,2815,23,0
1096725,6069,24,1
1096725,25851,25,1
1096725,36537,26,1
1096725,49000,27,1
1096725,18610,28,0
1096768,33791,1,1
1096768,31683,2,1
1096768,33892,3,1
1096768,41222,4,1
1096768,48335,5,1
1096768,19821,6,1
1096768,10840,7,1
1096768,35536,8,1
1096768,10054,9,1
1096768,17730,10,1
1096768,27801,11,1
1096768,17341,12,1
1096768,46842,13,1
1096768,17224,14,1
1096768,6069,15,1
1096768,7533,16,1
1096768,11422,17,1
1096768,33548,18,1
1096768,40174,19,1
1096768,17316,20,1
1097865,1939,1,1
1097865,19519,2,1
1097865,15758,3,1
1097865,4472,4,1
1098514,29387,1,1
1098514,38192,2,1
1098514,22210,3,1
1098514,14491,4,1
1098514,16797,5,1
1098514,16384,6,1
1098514,33370,7,1
1098514,2939,8,1
1099045,19660,1,1
1099045,17794,2,1
1099045,16896,3,1
1099045,3952,4,1
1099315,2974,1,1
1099315,8523,2,1
1099315,32311,3,1
1099315,3696,4,1
1099315,24097,5,1
1099315,7644,6,1
1099315,7970,7,1
1099315,5679,8,1
1099315,41362,9,1
1099315,23917,10,1
1099315,3856,11,1
1099315,21737,12,0
1099315,33748,13,0
1099315,42345,14,0
1099315,18629,15,1
1099315,23527,16,0
1099315,3020,17,0
1099315,43875,18,1
1099315,47719,19,1
1099315,14168,20,1
1099315,24852,21,0
1099368,1783,1,1
1099368,34121,2,1
1099368,8614,3,1
1099368,20580,4,1
1099368,16797,5,1
1099368,41009,6,1
1099368,9934,7,1
1099368,329,8,1
1099368,48171,9,1
1100234,5876,1,0
1100234,432,2,0
1100234,7781,3,0
1100234,24852,4,0
1100234,16349,5,0
1100653,12341,1,1
1100653,35561,2,0
1100653,196,3,1
1100860,45763,1,1
1100860,27845,2,1
1100860,47209,3,0
1100860,5025,4,1
1100860,28555,5,1
1101180,20876,1,1
1101180,13176,2,1
1101180,37276,3,1
1101180,32227,4,1
1101180,22504,5,1
1101402,23716,1,0
1101402,47717,2,0
1101402,5250,3,1
1101402,10551,4,1
1101402,11688,5,1
1101591,2664,1,1
1101591,18880,2,0
1101591,16759,3,0
1101591,44787,4,1
1101591,5206,5,1
1101591,28523,6,0
1101591,8574,7,0
1101591,23822,8,0
1101591,49075,9,0
1101591,10831,10,0
1101591,12206,11,0
1101592,23650,1,1
1102061,26940,1,1
1102061,12276,2,0
1102212,31040,1,1
1102212,37067,2,1
1102212,30391,3,1
1102212,37646,4,1
1102212,39877,5,1
1102212,260,6,1
1102212,21903,7,1
1102212,37257,8,1
1102212,49175,9,1
1102212,29898,10,1
1102212,3638,11,1
1102212,37687,12,1
1102212,35321,13,0
1102212,21137,14,1
1102247,24852,1,1
1102247,13245,2,1
1102247,37003,3,1
1102247,30192,4,1
1102247,49044,5,1
1102247,43875,6,1
1102247,47626,7,0
1102247,436,8,0
1102247,34197,9,1
1102251,23288,1,1
1102251,43352,2,1
1102251,14419,3,1
1102313,39947,1,1
1102313,12576,2,1
1102313,8174,3,1
1102313,9387,4,1
1102313,24852,5,1
1102313,28204,6,1
1102313,43713,7,0
1102313,14947,8,1
1102313,20119,9,1
1102313,35221,10,1
1102584,43394,1,1
1102584,27845,2,0
1102584,24852,3,1
1102584,39794,4,1
1102584,11782,5,1
1102584,46906,6,1
1102874,21137,1,1
1102874,39863,2,1
1102874,8571,3,1
1102874,26900,4,1
1102893,8903,1,1
1103290,12341,1,1
1103290,16797,2,1
1103290,39275,3,1
1103290,21288,4,1
1103578,43182,1,1
1103578,33716,2,1
1103578,3957,3,1
1103578,43961,4,1
1103578,10246,5,1
1103718,3957,1,1
1103718,29436,2,0
1103718,42660,3,0
1103718,39160,4,0
1103718,32730,5,0
1104494,39812,1,0
1104494,13733,2,1
1104494,27845,3,1
1104494,46676,4,1
1104494,37646,5,1
1104494,30489,6,1
1104494,40604,7,1
1104494,21616,8,1
1104494,42265,9,1
1104494,24852,10,1
1104494,33731,11,1
1104494,37766,12,1
1104494,38400,13,1
1104494,27104,14,1
1104494,24120,15,1
1104494,40708,16,1
1104494,10749,17,1
1104494,41787,18,1
1104494,21903,19,1
1104494,22416,20,1
1104494,12206,21,1
1104494,42768,22,1
1104587,33942,1,1
1104587,2664,2,1
1104587,41787,3,1
1104587,38533,4,1
1104587,30529,5,1
1104587,4962,6,1
1104587,38544,7,1
1104587,37718,8,1
1104587,38374,9,1
1104587,32647,10,1
1104587,8912,11,1
1104587,24852,12,1
1104587,20082,13,1
1104587,17622,14,1
1104587,34061,15,1
1104587,6891,16,1
1104587,39468,17,1
1104587,47719,18,1
1104587,12754,19,1
1104587,37003,20,1
1104587,32743,21,1
1104587,29557,22,1
1104587,27548,23,1
1104668,26165,1,0
1104668,35649,2,1
1104668,18618,3,1
1104668,14233,4,1
1104668,47755,5,1
1105749,31848,1,1
1105749,43154,2,1
1105749,7026,3,1
1105749,1940,4,1
1105749,49683,5,1
1105749,21925,6,1
1105749,29487,7,0
1105749,5025,8,0
1105749,24852,9,1
1105749,42677,10,1
1105749,25588,11,0
1105749,9595,12,0
1105749,33231,13,0
1105987,19660,1,1
1105987,21903,2,1
1106842,29659,1,0
1106842,29181,2,0
1106842,24413,3,1
1106842,25371,4,1
1106842,44765,5,1
1106842,5491,6,1
1106842,5114,7,0
1106842,14759,8,1
1106842,3704,9,0
1106842,34134,10,0
1106842,43875,11,0
1106842,42240,12,1
1107137,26165,1,1
1107137,40516,2,0
1107137,13198,3,1
1107137,2450,4,1
1107137,35221,5,1
1107137,20330,6,0
1107137,42701,7,1
1107382,25371,1,1
1107382,16384,2,1
1107382,16560,3,1
1107382,3874,4,0
1107382,8574,5,1
1107382,26298,6,1
1107382,36485,7,1
1107382,17622,8,1
1107382,18487,9,0
1107382,23991,10,0
1107382,32106,11,0
1107382,11720,12,0
1107382,43512,13,0
1107382,8128,14,0
1107382,27277,15,1
1107382,30148,16,0
1107382,17247,17,0
1107382,2657,18,0
1107382,40174,19,1
1107382,2966,20,1
1107382,19478,21,1
1107382,47977,22,1
1107382,28535,23,1
1107382,21295,24,1
1107382,32985,25,0
1107382,13709,26,0
1107419,24041,1,1
1107419,37646,2,1
1107419,32177,3,1
1107419,5876,4,1
1107419,19057,5,1
1107419,2581,6,1
1107616,37188,1,1
1107616,39040,2,1
1107616,15693,3,1
1107616,23102,4,1
1107616,34969,5,1
1108090,8843,1,0
1108090,21903,2,1
1108090,17122,3,1
1108090,8803,4,1
1108090,16283,5,1
1110416,7088,1,0
1110538,24852,1,1
1110538,19677,2,1
1110538,8467,3,1
1110538,47209,4,1
1110538,26940,5,1
1110538,25647,6,1
1110781,44632,1,1
1110781,6348,2,1
1110781,36574,3,0
1110781,33894,4,0
1110781,23729,5,1
1110812,49683,1,1
1110812,21019,2,1
1110812,7485,3,1
1110812,21903,4,1
1110812,40604,5,1
1110812,31506,6,1
1110858,47156,1,1
1110858,21910,2,1
1110858,14947,3,1
1110858,44632,4,1
1110967,33462,1,1
1110967,2067,2,1
1110967,37646,3,1
1110967,24852,4,1
1110967,27086,5,1
1110967,8277,6,1
1110967,28204,7,1
1110967,33787,8,0
1110967,38656,9,1
1110967,4957,10,0
1111231,8025,1,1
1111231,30305,2,1
1111231,34497,3,1
1111231,47734,4,0
1111231,41549,5,0
1111321,28622,1,1
1111321,13351,2,1
1111321,18926,3,1
1111321,22124,4,1
1111321,1545,5,1
1111321,5322,6,1
1111321,15902,7,1
1111321,24841,8,1
1111321,15011,9,1
1111321,16314,10,1
1111321,47965,11,1
1111321,24852,12,1
1111321,9387,13,1
1112436,13176,1,1
1112436,8574,2,1
1112436,36764,3,1
1112436,43875,4,1
1112436,34745,5,1
1112436,14211,6,1
1112436,13517,7,1
1112436,3951,8,1
1112436,19508,9,1
1112436,48287,10,1
1112436,6948,11,1
1112449,20940,1,1
1112449,47402,2,1
1112449,16797,3,1
1112449,43352,4,1
1112449,8048,5,1
1112449,15772,6,1
1112575,43194,1,0
1112575,44987,2,0
1112575,49533,3,0
1112575,27061,4,0
1112575,14233,5,0
1112575,34530,6,1
1112952,45007,1,1
1112952,1896,2,1
1112952,6532,3,1
1112952,939,4,0
1112952,4163,5,0
1112952,47209,6,1
1112952,21903,7,1
1113934,4920,1,1
1113934,19691,2,1
1113934,31651,3,1
1114113,13176,1,1
1114113,39928,2,1
1114113,36651,3,0
1114113,47209,4,1
1114113,43961,5,1
1114113,41950,6,1
1114113,24964,7,1
1114113,35628,8,0
1114113,7088,9,0
1114113,34243,10,1
1115009,14947,1,1
1115009,21709,2,1
1115009,35221,3,1
1115009,26620,4,1
1115009,44632,5,1
1115009,20119,6,1
1115439,44359,1,1
1115439,46667,2,0
1115439,19049,3,0
1115439,17334,4,1
1115439,34134,5,1
1115439,3020,6,1
1115439,30489,7,1
1115439,38192,8,1
1115748,11365,1,1
1115748,20345,2,0
1115748,32478,3,0
1115748,39275,4,1
1115748,32403,5,1
1115951,44359,1,1
1115951,117,2,1
1115951,8809,3,0
1115951,26620,4,1
1115951,45747,5,1
1115951,20995,6,0
1115951,2846,7,1
1115951,27845,8,1
1115951,45310,9,0
1115951,11475,10,0
1115951,27117,11,0
1116219,24852,1,1
1116219,37754,2,1
1116219,43654,3,1
1116219,4809,4,1
1116219,41806,5,1
1116219,45946,6,1
1116219,21137,7,1
1116219,27845,8,1
1116219,38557,9,1
1116219,37646,10,1
1116219,5322,11,1
1116219,43143,12,1
1116219,17224,13,1
1116219,27243,14,1
1116222,12341,1,1
1116222,37687,2,1
1116222,16797,3,1
1116445,39947,1,1
1116445,12576,2,1
1116445,45747,3,1
1116445,29370,4,1
1116445,2130,5,1
1116445,36076,6,0
1116445,21376,7,0
1116445,47866,8,1
1116505,41549,1,1
1116505,39993,2,0
1116505,6598,3,1
1116505,5451,4,0
1116505,36926,5,0
1116505,13629,6,1
1116843,34184,1,1
1116843,23025,2,1
1116843,37732,3,1
1116843,34134,4,1
1116857,1710,1,1
1116857,17902,2,1
1116857,16398,3,1
1116857,45603,4,1
1116857,24852,5,1
1116857,48559,6,1
1116857,47766,7,1
1117250,9277,1,0
1117250,30506,2,0
1117250,1831,3,1
1117250,12919,4,1
1117250,7693,5,1
1117250,31964,6,1
1117250,49520,7,1
1117250,42972,8,1
1117250,36316,9,1
1117250,2974,10,0
1117250,47977,11,0
1117250,30340,12,0
1117250,29646,13,0
1117250,16464,14,1
1117980,31918,1,1
1117980,35637,2,1
1117980,13245,3,1
1118559,7247,1,1
1118559,41950,2,1
1118559,27845,3,1
1118559,46807,4,1
1118559,12492,5,1
1118559,39468,6,1
1118559,8912,7,1
1118822,36557,1,0
1119197,49192,1,0
1119838,22124,1,1
1119838,3874,2,1
1119838,25837,3,1
1119838,26668,4,1
1119838,486,5,1
1119838,16349,6,0
1119838,38425,7,0
1119838,33845,8,1
1119838,25931,9,1
1119838,15000,10,0
1119838,42380,11,1
1119839,10115,1,1
1119923,30850,1,1
1119923,3990,2,1
1120230,6046,1,1
1120230,44628,2,0
1120230,41290,3,1
1120230,29418,4,0
1120230,2272,5,0
1120230,31066,6,0
1120245,39947,1,1
1120245,12576,2,1
1120245,45747,3,1
1120245,35221,4,1
1120245,26620,5,1
1120245,21709,6,1
1120245,20119,7,1
1120245,14947,8,1
1120245,29370,9,1
1120586,15424,1,1
1120586,12068,2,1
1120586,47738,3,1
1120586,10180,4,1
1120813,46673,1,0
1120813,36574,2,1
1120813,19443,3,1
1120813,26223,4,1
1120813,17403,5,1
1120813,25346,6,0
1120813,12192,7,1
1120813,1712,8,1
1120813,46229,9,1
1120813,28379,10,0
1120813,19132,11,0
1120813,47595,12,0
1120813,13133,13,0
1120813,10479,14,1
1120813,43331,15,1
1120813,49000,16,1
1120813,23219,17,1
1120813,7413,18,1
1120813,14739,19,1
1120813,28930,20,1
1120813,26021,21,1
1120813,13425,22,1
1120813,12857,23,1
1120813,30326,24,1
1120813,32653,25,1
1121158,31805,1,1
1121158,32079,2,0
1121158,196,3,0
1121322,48559,1,1
1121322,45603,2,1
1121322,39180,3,1
1121322,19894,4,1
1121322,34824,5,1
1121322,2086,6,1
1121481,24852,1,1
1121481,37646,2,1
1121481,22825,3,1
1121481,28199,4,1
1121481,7508,5,0
1121481,40411,6,1
1121833,44632,1,1
1121833,21709,2,1
1121833,49191,3,1
1121833,49520,4,1
1121833,20119,5,1
1121833,26620,6,1
1121833,14947,7,1
1121833,5640,8,0
1121833,10473,9,0
1122066,24852,1,1
1122066,27077,2,1
1122066,35336,3,1
1122066,43967,4,1
1122066,39132,5,1
1122066,42406,6,1
1122066,25146,7,1
1122384,17179,1,0
1122384,34283,2,1
1122384,9922,3,0
1122384,31231,4,1
1122384,6799,5,1
1122384,8580,6,1
1122384,11123,7,1
1122384,29103,8,0
1122384,44051,9,0
1122384,6517,10,1
1122384,22108,11,1
1122384,23957,12,0
1122951,22969,1,1
1122951,1349,2,1
1122951,5114,3,1
1122951,6541,4,1
1122951,32018,5,1
1122951,5491,6,0
1122951,40878,7,1
1122951,32689,8,0
1122951,22849,9,0
1122951,10749,10,0
1122951,8025,11,1
1122951,34358,12,0
1122951,4605,13,0
1122951,16823,14,0
1122951,16432,15,0
1122951,45965,16,0
1122951,23537,17,0
1123631,45066,1,1
1123631,24852,2,1
1123631,24518,3,1
1123631,46616,4,1
1123631,12857,5,1
1123631,35221,6,0
1123631,44948,7,1
1123631,21709,8,0
1123631,20119,9,0
1123631,23047,10,1
1123631,10840,11,0
1124172,2664,1,1
1124172,38299,2,1
1124172,17170,3,0
1124172,18441,4,0
1124172,18176,5,1
1124172,44514,6,1
1124172,46906,7,1
1124172,30529,8,1
1124172,37220,9,1
1124172,47792,10,1
1124172,38374,11,1
1124172,47439,12,1
1124172,32647,13,1
1124172,8912,14,1
1124172,39427,15,1
1124172,20082,16,1
1124172,34061,17,1
1124172,17622,18,1
1124172,6891,19,1
1124172,39468,20,1
1124172,47719,21,1
1124172,12754,22,1
1124172,32743,23,1
1124172,29557,24,1
1124172,33768,25,1
1124796,43154,1,1
1124796,24561,2,1
1124796,8012,3,1
1124796,10346,4,1
1124796,28985,5,1
1124796,12564,6,1
1124796,3030,7,1
1124796,30812,8,0
1124936,43654,1,1
1124936,27845,2,1
1124936,43143,3,1
1124936,4809,4,1
1124936,37754,5,1
1124936,5322,6,1
1124936,17224,7,1
1124936,41806,8,1
1124936,49235,9,1
1124936,24852,10,1
1124936,13380,11,1
1124936,45946,12,1
1124936,39275,13,1
1124936,22474,14,1
1124936,37646,15,1
1124936,21137,16,1
1125870,12341,1,1
1125870,43352,2,1
1125870,46041,3,0
1125870,8803,4,1
1125870,21903,5,0
1125870,31985,6,0
1126021,48559,1,1
1126021,45603,2,1
1126021,16398,3,1
1126021,17902,4,1
1126021,24852,5,1
1126021,1710,6,1
1126021,47766,7,1
1126532,38383,1,1
1126532,43154,2,1
1126532,19660,3,1
1126532,45007,4,1
1126532,8518,5,1
1126532,19678,6,1
1126532,1938,7,1
1126532,48679,8,1
1126839,31918,1,1
1126839,13245,2,1
1127433,45007,1,1
1127433,43961,2,1
1127433,22935,3,0
1127433,33098,4,0
1127433,28849,5,0
1127433,40516,6,1
1127433,28289,7,1
1127718,43154,1,1
1127718,28204,2,1
1127718,19660,3,1
1127718,19019,4,1
1127718,30233,5,0
1127718,1938,6,1
1127721,26604,1,1
1127721,27966,2,1
1127721,40706,3,0
1127721,45257,4,0
1127721,43955,5,0
1127871,47792,1,0
1127871,18873,2,0
1127871,48720,3,1
1127871,27392,4,1
1127871,13554,5,1
1127871,17027,6,1
1127871,4428,7,1
1127871,45123,8,1
1127871,15532,9,0
1127871,42637,10,0
1128272,10112,1,0
1128272,6541,2,0
1128272,21137,3,0
1128272,18234,4,1
1128272,24852,5,0
1128272,38777,6,0
1128272,27958,7,0
1128333,8277,1,1
1128333,1463,2,1
1128333,13176,3,1
1128333,47209,4,1
1128333,47672,5,1
1128333,33100,6,1
1128562,13292,1,1
1129479,19691,1,1
1129494,29898,1,1
1129494,12099,2,1
1129494,8467,3,0
1130394,20947,1,1
1130394,48559,2,1
1130394,42593,3,1
1130394,35121,4,1
1130394,2677,5,1
1130394,28613,6,1
1130394,36074,7,1
1130394,10409,8,1
1130394,35504,9,1
1130394,14766,10,1
1130394,36406,11,0
1130394,36675,12,1
1130394,10912,13,1
1130394,23737,14,1
1130394,23576,15,1
1130394,36523,16,1
1130909,32989,1,1
1130909,24838,2,0
1130909,9424,3,1
1130909,21567,4,0
1130909,17807,5,0
1130909,22470,6,1
1130909,43875,7,1
1130909,47888,8,0
1130909,8186,9,1
1130909,7671,10,0
1130909,16720,11,0
1130909,23691,12,1
1130918,19660,1,1
1130918,196,2,1
1131794,17207,1,1
1131794,42475,2,1
1131794,16797,3,1
1131794,6184,4,1
1132016,1463,1,1
1132016,47672,2,1
1132016,11777,3,1
1132016,24184,4,1
1132016,24253,5,1
1132016,38809,6,1
1132016,44611,7,1
1132028,16349,1,0
1132028,8424,2,1
1132028,17794,3,1
1132028,1757,4,1
1132043,40449,1,1
1132043,24834,2,1
1132043,13176,3,1
1132043,48204,4,0
1132043,432,5,1
1132151,18580,1,1
1132151,16797,2,1
1132151,20995,3,1
1132151,34974,4,1
1132151,3020,5,1
1132151,43352,6,1
1132151,47888,7,1
1132443,39877,1,1
1132443,9387,2,1
1132443,24852,3,1
1132443,14447,4,1
1132443,5322,5,0
1132443,38730,6,1
1132443,7371,7,1
1132443,46257,8,1
1132443,26629,9,1
